_250m_16_days_VI_Quality_2006001_aid0001,aid0001,2006-01-01 00:00:00+00:00,,6910.0,192.0,2159.0,,1113.0,11.0,442016.0,1490.0,6256,104.0,1330.0,674.0,34.0,331.0,48.0,367.0,,,381.0,,,,24.0,19.0,180.0,,140.0,341.0,349.0,8.0,,707.0,,3814.0,46.0,104.0,16.0,12.0,12.0,,1397.0,8.0,356.0,,31.0,117.0,,159.0,4.0,108.0,,,52.0,,1906.0,208.0,493.0,1.0,5096.0,1171.0,1593.0,3.0,24.0,50.0,64.0,,,,36.0,,338.0,100.0,320.0,,57.0,8.0,68.0,,40.0,12.0,112.0,,124.0,16.0,16.0,1.0,,4.0,,,,,,2340.0,,42.0,,,,70.0,16.0,,4.0,,3.0,,,,,,,,,8.0,8.0,4.0,8.0,,,,,,,3.0,,,,,5.0,214.0,,33.0,,3.0,,154.0,,,20.0,,,,,,,,,,,,,,10.0,4.0,,14.0,,,,,,,,454.0,1174.0,360.0,1340.0,570.0,122.0,76.0,,,1084.0,,2290.0,,1909.0,,4.0,,,,,119.0,88.0,20.0,6.0,,48.0,32.0,201.0,,,,,,,,,,,2.0,,4.0,,,,,,,,4.0,,,,,6542.0,128.0,3491.0,76.0,40.0,8.0,4.0,273.0,12.0,292.0,,8.0,104.0,,40.0,,52.0,,,,,110.0,24.0,64.0,8.0,,90.0,,6042.0,116.0,206.0,48.0,4.0,16.0,,1606.0,48.0,115.0,16.0,32.0,69.0,,93.0,12.0,16.0,31.0,,8.0,,,32.0,,,336.0,716.0,68.0,,28.0,,,,,,,,36.0,,4.0,,241.0,68.0,28.0,,158.0,32.0,16.0,,32.0,8.0,16.0,,,40.0,,11.0,,,,,,,4.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,36.0,4.0,,,,,19.0,,67.0,,12.0,4.0,,21.0,,,,,,,12.0,,,,,,,,,,
_250m_16_days_VI_Quality_2006017_aid0001,aid0001,2006-01-17 00:00:00+00:00,268.0,16698.0,1000.0,4620.0,,1.0,31.0,320488.0,161.0,22843,100.0,,,82.0,7154.0,32.0,4033.0,,,,,610.0,36.0,1622.0,,,,214.0,2239.0,625.0,309.0,,4.0,5.0,1929.0,,341.0,,,,,2915.0,16.0,499.0,,,,,671.0,172.0,150.0,,,,,3177.0,546.0,,,721.0,370.0,,3.0,192.0,,,,120.0,56.0,,,486.0,422.0,,,30.0,,,,209.0,,,,256.0,14.0,,,,30.0,44.0,2.0,,,,2187.0,4.0,137.0,,,,86.0,,,,,,,,,,,28.0,,,2.0,,,2.0,,,,4.0,,,,,,,,,233.0,,17.0,,,,135.0,,,31.0,,,,,,,,,,,,,,7.0,,,17.0,,,,,,,,29793.0,10281.0,10867.0,10091.0,,,581.0,,,12103.0,,6502.0,,,,42.0,,,,,1246.0,585.0,,5.0,,482.0,169.0,,,,,176.0,10.0,40.0,51.0,,,,24.0,50.0,,,,,,,48.0,667.0,181.0,48.0,,,,1981.0,,3799.0,,,,,981.0,,1192.0,,,,,258.0,4.0,603.0,,,,,52.0,2039.0,411.0,260.0,,16.0,,2206.0,,677.0,,,,,4719.0,8.0,932.0,,,,,870.0,432.0,438.0,,,,,159.0,31.0,,,,,,,24.0,,,,93.0,,,,620.0,388.0,,,112.0,,,,322.0,16.0,,,825.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352.0,,500.0,,,6.0,,,2387.0,4.0,847.0,,,24.0,,32.0,1.0,,,146.0,18.0,,480.0,150.0,,1.0,,,56.0,,,,
_250m_16_days_VI_Quality_2006033_aid0001,aid0001,2006-02-02 00:00:00+00:00,720.0,10614.0,934.0,5820.0,,,15.0,334222.0,186.0,39036,,,,68.0,7615.0,36.0,4500.0,16.0,,,15.0,684.0,,1496.0,152.0,,,951.0,926.0,827.0,1233.0,,,4.0,2923.0,,629.0,,,,,3746.0,4.0,1660.0,4.0,,,,346.0,77.0,117.0,108.0,,,,1663.0,1828.0,,,1684.0,296.0,,9.0,413.0,152.0,,3.0,70.0,60.0,,,1105.0,978.0,,,12.0,24.0,,,138.0,274.0,,,48.0,87.0,,,,13.0,,8.0,,,,2307.0,,216.0,,,,72.0,,,22.0,,20.0,,,,,,4.0,,,9.0,,,7.0,,,,,,,,,,,,52.0,167.0,,53.0,,,,164.0,,,,,,,,,,,,,,,,,,6.0,,14.0,,,,,,,,7969.0,5064.0,9161.0,13335.0,,,146.0,,,8031.0,,10851.0,4.0,,,11.0,,,,,485.0,943.0,,1.0,,375.0,743.0,,1.0,,,28.0,,196.0,30.0,,,,28.0,11.0,,,,,,8.0,337.0,132.0,627.0,56.0,,,,4611.0,,1284.0,,,,,1410.0,,1033.0,,,,,395.0,,717.0,,,,,438.0,660.0,192.0,227.0,,,,4549.0,,342.0,,,,,5554.0,20.0,542.0,,,,,537.0,77.0,113.0,,,,,282.0,260.0,,,8.0,,,,36.0,28.0,,,72.0,21.0,,,900.0,259.0,,,12.0,4.0,,,272.0,84.0,,,122.0,16.0,,,,44.0,,32.0,,12.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,665.0,,494.0,,,,26.0,,587.0,,592.0,,,5.0,,16.0,,,,8.0,20.0,,276.0,69.0,,,,,8.0,,,,4.0
_250m_16_days_VI_Quality_2006049_aid0001,aid0001,2006-02-18 00:00:00+00:00,766.0,12886.0,576.0,6133.0,,,13.0,175129.0,92.0,208282,164.0,,,50.0,5222.0,19.0,3184.0,84.0,,,,440.0,36.0,774.0,30.0,,,1047.0,2446.0,1544.0,2560.0,,,,4898.0,56.0,5286.0,24.0,,,,4493.0,20.0,2621.0,24.0,,,,324.0,44.0,228.0,108.0,,,2.0,3307.0,4730.0,,1.0,1319.0,7448.0,,,391.0,445.0,,,204.0,220.0,,,1570.0,3260.0,,3.0,290.0,332.0,,,348.0,994.0,,,178.0,216.0,,,14.0,12.0,,26.0,,,,1151.0,,1946.0,,,,61.0,,,2.0,4.0,22.0,3.0,,,,,,,,4.0,33.0,,,,,12.0,14.0,,,2.0,,,,,30.0,193.0,,80.0,,,,115.0,,,36.0,,,8.0,6.0,4.0,,2.0,,,,,,,4.0,1.0,,11.0,,,,,,,,3794.0,4205.0,2371.0,6913.0,,,108.0,,,5340.0,4.0,3776.0,,,,13.0,,,,,464.0,424.0,,3.0,,460.0,550.0,,4.0,,,,,,4.0,,,,4.0,11.0,,,,,,18.0,132.0,168.0,8.0,76.0,,,,3867.0,,676.0,,,,,775.0,,325.0,,,,,156.0,12.0,52.0,,,,,265.0,804.0,111.0,150.0,,,,4284.0,4.0,1108.0,,,,,3826.0,8.0,654.0,,,,3.0,425.0,41.0,92.0,4.0,,,,244.0,64.0,,,32.0,36.0,,,12.0,56.0,,,44.0,24.0,,,641.0,304.0,,,50.0,12.0,,,168.0,40.0,,,201.0,36.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,,72.0,,,,,,242.0,,123.0,,,,,,,,,48.0,,,94.0,48.0,,,,,,,,,
_250m_16_days_VI_Quality_2006065_aid0001,aid0001,2006-03-06 00:00:00+00:00,3196.0,4613.0,3453.0,3236.0,,,,438817.0,,13764,,,,38.0,3567.0,8.0,4231.0,,,,4.0,244.0,,874.0,,,,1550.0,200.0,1506.0,332.0,,,,4693.0,,732.0,,,,,2770.0,,1254.0,,,,,88.0,,44.0,,,,,1780.0,1579.0,,,293.0,24.0,,15.0,100.0,24.0,,,8.0,64.0,,,893.0,793.0,,1.0,,,,,8.0,52.0,,,20.0,16.0,,,,11.0,,16.0,,,,2201.0,,19.0,,,,127.0,,,24.0,,6.0,,,,,,,,,,,,4.0,,,,,,,,,,,,8.0,225.0,,9.0,,,,222.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1433.0,327.0,2437.0,846.0,,,,,,2617.0,,1569.0,,,,,,,,,48.0,32.0,,,,36.0,70.0,,,,,,,,,,,,,,,,,,,,142.0,5.0,212.0,4.0,,,,2241.0,,1830.0,,,,,233.0,,696.0,,,,,100.0,,40.0,,,,,93.0,12.0,64.0,16.0,,,,3220.0,,140.0,,,,,1313.0,,281.0,,,,,8.0,,20.0,,,,,61.0,52.0,,,,,,,,,,,,,,,107.0,40.0,,,,,,,16.0,,,,8.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,24.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006081_aid0001,aid0001,2006-03-22 00:00:00+00:00,458.0,3079.0,1775.0,899.0,,,4.0,486083.0,,6835,,,,3.0,3623.0,,1090.0,,,,,131.0,,355.0,,,,716.0,,762.0,,,,,2292.0,,300.0,,,,,2362.0,,323.0,,,,4.0,36.0,,24.0,,,,,322.0,175.0,,,,,,,,,,,16.0,,,,64.0,84.0,,,,,,,,,,,,,,,2.0,,,,,,,2255.0,,35.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,36.0,4.0,,,,,363.0,,102.0,,,,44.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,37.0,24.0,8.0,16.0,,,,,,116.0,,56.0,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,1245.0,,189.0,,,,1.0,44.0,,154.0,,,,,,,56.0,,,,,16.0,,60.0,,,,,1022.0,,52.0,,,,2.0,295.0,,24.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006097_aid0001,aid0001,2006-04-07 00:00:00+00:00,8.0,312.0,60.0,72.0,,,,492415.0,20.0,13796,,,,5.0,5861.0,,552.0,,,,,52.0,,4.0,,,,24.0,,76.0,,,,,515.0,,84.0,,,,,359.0,,72.0,,,,,8.0,,,,,,,52.0,4.0,,,12.0,,,,7.0,,,1.0,8.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2313.0,,107.0,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,241.0,,78.0,,,,101.0,1.0,,7.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,397.0,,36.0,,,,,56.0,,128.0,,,,,,,,,,,,,,,,,,,116.0,,4.0,,,,,88.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006113_aid0001,aid0001,2006-04-23 00:00:00+00:00,,232.0,56.0,68.0,,,,505906.0,,7469,,,,6.0,259.0,,4.0,,,,,,,4.0,,,,8.0,,8.0,,,,,506.0,,84.0,,,,,139.0,,16.0,,,,,,,,,,,,,32.0,,,12.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.0,,104.0,,,,14.0,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,341.0,,87.0,,,,38.0,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,60.0,,32.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006129_aid0001,aid0001,2006-05-09 00:00:00+00:00,,,,,,,,511366.0,,1351,,,,,2723.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,,79.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006145_aid0001,aid0001,2006-05-25 00:00:00+00:00,,,,,,,,514060.0,,219,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,32.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006161_aid0001,aid0001,2006-06-10 00:00:00+00:00,,,,,,,,469211.0,,35532,,,,,8137.0,,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,,1014.0,,,,38.0,,,5.0,,2.0,,,,10.0,,,,,,,,,,,,,,,,5.0,25.0,5.0,,41.0,119.0,,166.0,,,,57.0,,,,4.0,1.0,,3.0,,,10.0,,,,,,,,,,,,,,,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006177_aid0001,aid0001,2006-06-26 00:00:00+00:00,,,,,,,,513879.0,,1067,,,,1.0,332.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.0,,116.0,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,,115.0,,,,54.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006193_aid0001,aid0001,2006-07-12 00:00:00+00:00,,,,,,,,513309.0,,440,,,,,1522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.0,,122.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,,166.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006209_aid0001,aid0001,2006-07-28 00:00:00+00:00,,,,,,,,492900.0,,22276,,,,1.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.0,,29.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,,7.0,,,6.0,381.0,,91.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006225_aid0001,aid0001,2006-08-13 00:00:00+00:00,,,,,,,,514634.0,,536,,,,3.0,76.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.0,,23.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,79.0,374.0,,18.0,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006241_aid0001,aid0001,2006-08-29 00:00:00+00:00,,190.0,,12.0,,,,497347.0,,4503,,,,,5680.0,,1029.0,,,,,8.0,,,,,,,,,,,,,1085.0,,66.0,,,,,591.0,,40.0,,,,,,,12.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.0,,27.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,,130.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.0,,1326.0,,,,,435.0,,349.0,,,,,4.0,,,,,,,,,,,,,,781.0,,12.0,,,,,402.0,,52.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006257_aid0001,aid0001,2006-09-14 00:00:00+00:00,,,,,,,,514465.0,,682,,,,37.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.0,,36.0,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,256.0,,14.0,,,,90.0,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006273_aid0001,aid0001,2006-09-30 00:00:00+00:00,,,,,,,,512324.0,,1863,,,,,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.0,,47.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,1.0,467.0,,73.0,,,,6.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006289_aid0001,aid0001,2006-10-16 00:00:00+00:00,,,,,,,,513704.0,,1209,,,,21.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.0,,46.0,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,,18.0,,,,121.0,1.0,,23.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006305_aid0001,aid0001,2006-11-01 00:00:00+00:00,20.0,2125.0,,1274.0,,,,488158.0,48.0,7895,,,,26.0,305.0,7.0,200.0,8.0,,,,,,,,,,96.0,44.0,104.0,92.0,,,,2535.0,4.0,453.0,4.0,,,,309.0,28.0,376.0,,,,,16.0,,8.0,4.0,,,,348.0,395.0,,,809.0,133.0,,6.0,24.0,48.0,,,,,,,52.0,143.0,,,52.0,20.0,,,8.0,152.0,,,,28.0,,,,12.0,,13.0,,,,2187.0,,62.0,,,,68.0,,,,,35.0,,,,1.0,,12.0,,,,,,,,,,,,,,20.0,2.0,12.0,,18.0,221.0,,59.0,,,,107.0,,,4.0,,,,,,13.0,22.0,,,,,36.0,,,,,,,,,,,8.0,4.0,56.0,126.0,,154.0,,,,,,108.0,,116.0,,,,,,,,,16.0,28.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2934.0,12.0,1188.0,,,,,196.0,,4.0,,,,,,,,,,,,56.0,,24.0,,,,,2196.0,28.0,222.0,,,,,636.0,13.0,218.0,8.0,,,,16.0,16.0,12.0,8.0,,,,28.0,,,,68.0,152.0,,,20.0,8.0,,,,,,,36.0,20.0,,,84.0,17.0,,,49.0,37.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006321_aid0001,aid0001,2006-11-17 00:00:00+00:00,,2346.0,88.0,606.0,,,,493634.0,168.0,7177,8.0,,,3.0,302.0,9.0,172.0,,,,,4.0,,,,,,180.0,16.0,181.0,12.0,,,,1656.0,12.0,181.0,,,,,365.0,,109.0,,,,,12.0,,8.0,,,,,338.0,201.0,,,608.0,204.0,,,29.0,32.0,,,,,,,20.0,54.0,,,16.0,,,,20.0,,,,1.0,1.0,,,,,,,,,,2341.0,,50.0,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,,18.0,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,163.0,100.0,129.0,,,2.0,,20.0,252.0,,365.0,,,,,4.0,,,,4.0,,,,,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,1175.0,68.0,1770.0,40.0,,,,32.0,4.0,108.0,8.0,,,,12.0,,12.0,,,,,19.0,4.0,8.0,,,,,1456.0,26.0,106.0,4.0,,,,292.0,8.0,44.0,,,,,32.0,4.0,,,,,,,,,,43.0,108.0,,,,,,,,,,,,,,,36.0,4.0,,,16.0,4.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2006337_aid0001,aid0001,2006-12-03 00:00:00+00:00,31.0,5207.0,195.0,2658.0,,,10.0,442066.0,880.0,15757,100.0,60.0,,9.0,922.0,56.0,1833.0,91.0,,,,42.0,,714.0,69.0,,,218.0,508.0,469.0,152.0,,,,2626.0,32.0,400.0,,,,,1940.0,20.0,493.0,28.0,,,,75.0,72.0,109.0,28.0,,,,2739.0,436.0,,3.0,9450.0,626.0,,6.0,351.0,76.0,,,26.0,132.0,,,751.0,126.0,,,78.0,4.0,,,489.0,56.0,,,176.0,8.0,,,,,,,,,,2088.0,,24.0,,,,50.0,,,,,,,,,,,,,,12.0,,,,,,,,,,4.0,,,,,,333.0,,16.0,,,,88.0,,,,,,,,,,,,,,,,,,15.0,,9.0,,,,,,,,219.0,724.0,152.0,682.0,,,24.0,6.0,,2077.0,,1057.0,,,,,,,,,27.0,59.0,,,,86.0,108.0,,,,,,,,,,,,6.0,,,,,,,,,,20.0,,,,,4367.0,28.0,2909.0,4.0,,,,318.0,,495.0,,,,,32.0,,266.0,,,,,96.0,60.0,32.0,12.0,,,,4098.0,92.0,157.0,12.0,,,,2217.0,35.0,194.0,16.0,,,,52.0,7.0,12.0,8.0,,,,,,,,128.0,159.0,,,4.0,76.0,,,,10.0,,,132.0,13.0,,,134.0,24.0,,,260.0,36.0,,,77.0,20.0,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,20.0,,,,,,117.0,,21.0,,,,,12.0,,,,,,,16.0,,,,,,,,,,
