date,precip_median,spi_3,spi_6,spi_12
1981-01-01,32.414444,-1.9717192071437963,-2.2737067700292304,-2.94883213979323
1981-02-01,0.0,-2.089033148139367,-2.269918452743801,-2.9354924626732597
1981-03-01,0.0,0.2980726938412243,-2.2863622777941646,-2.9191842812098656
1981-04-01,44.214874,0.4096508412704791,-2.4717618459946684,-2.92981997673527
1981-05-01,0.0,0.4509380540708883,-2.6832702530065697,-3.2559695307835224
1981-06-01,13.279818,0.6363755553743148,0.357647691625868,-2.9416666846309605
1981-07-01,0.0,0.35619981779947724,0.2933995505872747,-2.698986526368285
1981-08-01,0.0,0.6850770804419095,0.38565812772466135,-2.699281692870102
1981-09-01,0.0,-2.2331582545597595,0.43424068848365255,-2.976915351951909
1981-10-01,22.612494,0.5873486978696669,0.35669584269291477,-2.990513032445864
1981-11-01,35.77843,0.669917355708932,0.5028339056655386,-2.984448030034566
1981-12-01,67.67574,0.8826166673312026,0.7349869334257233,0.4458104361691518
1982-01-01,55.87773,0.9452289802199622,0.8331713524130467,0.5738681637107043
1982-02-01,63.17021,0.9981193050742099,0.8808953689533192,0.6776191236244201
1982-03-01,70.32522,0.9386523737039155,0.925366897778981,0.7762283067262383
1982-04-01,91.00964,1.053048087489435,0.9698156705412829,0.8337479561474047
1982-05-01,60.74686,1.1153842339086555,1.0179347099189706,0.8761535896798189
1982-06-01,8.72051,1.140956943491675,0.9839163603140425,0.896864635104842
1982-07-01,3.1937814,1.116955273466146,1.0417262307449118,0.9238740519824609
1982-08-01,6.2798314,0.8355309041686199,1.0657506406860007,0.9301554610062863
1982-09-01,7.587326,0.7751334366764259,1.0511427867685452,0.9115307369124699
1982-10-01,25.255005,0.7712902233296355,0.868820352798573,0.9121364393819115
1982-11-01,37.455566,0.7372135538189252,0.605090924752038,0.914687771893794
1982-12-01,45.379066,0.8245703301980881,0.731837737051167,0.8523620793611599
1983-01-01,17.737856,0.78235745469474,0.732672529485443,0.8553376337660218
1983-02-01,51.90458,0.8104055594184324,0.771658605510105,0.8415105962109548
1983-03-01,44.354973,0.7208081315080922,0.7847649988080052,0.8100141181041574
1983-04-01,36.57911,0.8101209465348663,0.7535179837534867,0.7382958650169574
1983-05-01,33.27787,0.8015730339883689,0.7409703753364248,0.6539583590102327
1983-06-01,9.604333,0.7776298008004379,0.6785397623160523,0.698736764346633
1983-07-01,2.7261016,0.8665411335684438,0.7675321655169883,0.7348800145619659
1983-08-01,3.9958143,0.7820496146051648,0.7379231805569852,0.7316149320955534
1983-09-01,8.169343,0.7221708623791147,0.677730495828849,0.689588177870306
1983-10-01,28.846619,0.7884735741941764,0.7378788290980683,0.6919313696490401
1983-11-01,69.43628,0.901750780425224,0.7779301834574963,0.7382529625021259
1983-12-01,44.99548,0.933035633911054,0.8366089962158021,0.6851245713357735
1984-01-01,0.0,0.8258627559186587,0.7723553861596438,0.7229448695302212
1984-02-01,21.64014,0.6284196305510095,0.7463452121181684,0.6791467856738488
1984-03-01,38.846046,0.490734624314193,0.7524892830271153,0.6717416423294704
1984-04-01,41.793396,0.7034174405888596,0.7240089884682936,0.6783539898984892
1984-05-01,61.08242,0.8959434024195249,0.6999810843664263,0.6748494121162513
1984-06-01,7.3587723,0.9360490881560845,0.6211831503586082,0.7135052480362862
1984-07-01,2.528374,1.1032779741255565,0.7530244578189927,0.7490566708215761
1984-08-01,3.5807073,0.6914819286570774,0.8241376292834589,0.748351450292234
1984-09-01,11.725923,0.7928824967730496,0.8481369653580118,0.7118825699007836
1984-10-01,12.847389,0.6576328904331263,0.805739821539807,0.6857553729945025
1984-11-01,69.11169,0.8488445154966457,0.703862519618799,0.6863418709783613
1984-12-01,34.95862,0.8538538905020556,0.7640880135054734,0.6123180973762155
1985-01-01,113.91422,1.0701638076715547,0.9585556197309631,0.8344784574519466
1985-02-01,66.918106,1.0600296703406755,0.9795608948157793,0.8867432416395028
1985-03-01,20.495335,0.9674095311856842,0.9291187910765752,0.8656340815113791
1985-04-01,54.864445,0.8395896715721359,0.9402862981954122,0.8799306221076749
1985-05-01,24.653461,0.7466038744559961,0.8878215755269085,0.8043863024419294
1985-06-01,6.1495953,0.8125443476737214,0.8750661838007989,0.8344490665675766
1985-07-01,0.0,0.6836778070726045,0.7525500672658323,0.8594680741666898
1985-08-01,3.6492429,0.5530367174959244,0.6563673343328512,0.8593916696377645
1985-09-01,0.0,0.2737417412686297,0.6488998691779034,0.8123275741253508
1985-10-01,15.459948,0.5359893087741943,0.4881753069093127,0.812990982582095
1985-11-01,55.461166,0.7405042284023384,0.5596988480462203,0.796806057945384
1985-12-01,61.998535,0.9032270205579868,0.7700081809322835,0.7866486224336677
1986-01-01,42.98284,0.9478647229822713,0.8279450879430073,0.7489243144146767
1986-02-01,70.02619,0.9713303288439084,0.8822476687604198,0.7531341139044679
1986-03-01,44.52224,0.8555757168671151,0.8909022124081369,0.7850298940374181
1986-04-01,41.7692,0.8810447103497638,0.8821985832179386,0.7671279788434457
1986-05-01,23.076359,0.7833811854784221,0.8381024271584899,0.7252904329584834
1986-06-01,12.63402,0.7660901249244421,0.7723583931198591,0.7716498443773212
1986-07-01,3.0554981,0.7880256018023051,0.8121278119356065,0.8073731453119417
1986-08-01,4.4654393,0.8878474332954805,0.7341431763247432,0.8082102327749106
1986-09-01,10.924938,0.8065147383481078,0.6865204138767965,0.7856004780803395
1986-10-01,32.780704,0.8489239542571985,0.7396779654776733,0.8049316795025719
1986-11-01,44.992172,0.8268280348487563,0.7122592869314317,0.7926276266704578
